,Streaming_platform,Title,IMDb_id,First Review
180,Netflix,Orange Is the New Black,2372162,"Season 7 is going a tad bit overboard trying to hit all the political hot button issues.
I'm all for trying to get the message out but every storyline deals with an unfortunate issue and it's kinda depressing.
> You've got female genital mutilation, unlawful deportation, poor treatment by ice agents to immigrants being held, the ""me too"" movement both the cause and the effect and the validity on both sides of the story. The illegal immigrant mother getting her children taken away, etc.
> I still like the show but it has completely changed it doesn't seem like a work of fiction anymore. Its heavy and feels more like a platform for political awareness."
181,Netflix,Love,4061080,"I like this show because it's not quite a sitcom and it's not quite a drama. It feels very real, like something you've probably experienced in your life before. There are so many little moments that strike a chord with me... The awkward silence after cracking a terrible joke. The exalting victory of the person you like finally texting you back. The struggle of navigating parties where you don't know anyone.Some people might not like this show because of that rawness, but I for one find it endearing. I love seeing Mickey and Gus' story play out in such an unconventional way. You really do feel sympathy for the characters' successes and failures. Give it a try, because you might find a little bit of yourself in this show."
182,Netflix,Narcos,2707408,"Narcos is an intriguing and entertaining series. Netflix again done a very good job. Season 1 tells the true story of notorious drug kingpin Pablo Escobar, who became a billionaire through the production and distribution of cocaine, while also focusing on Escobar's interactions with drug lords. This is a massive story.Escobar's life has attracted my attention too. I watched many videos and read books about Escobar's life. The show educates you on the Medellin Cartel and it is a very interesting topic to learn about. Pablo Escobar had much more influence on the political system than i would expected. This series has added a lot to me about it. Wagner Moura is an excellent actor and he learned Spanish just for the Pablo Escobar's role. He was born for this role. The bilingual dialogue adds a new layer of authenticity to the project and shows it's commitment with the original story. The long and often complicated story of Pablo Escobar is portrayed simple and effective for viewers not to get lost in what is going on.Congrats to Netflix for such a powerful, incredible production. I would recommend this show to all my friends and anyone looking for a great show to watch. This is one of the best shows I've seen in a while. Can't wait for the next season to come out! 10/10"
183,Netflix,Marvel's The Punisher,5675620,"After the first season, with the release of the second season, I finished the series in a breath. I think this is the best project of the Marvel-Netflix partnership. It is a solid series that has been achieved after the cancellation of many Marvel-Netflix joint projects.Action and blood enthusiasts will love this series. There's a lot more blood, death and action than the first season. In the second season has as much violence, blood, action and cruelty as you don't want. At this point, one of the other thanks must go to the kerography team. As you will certainly notice, we are watching episodes filled with fight and conflict scenes. The tempo is not interrupted for a moment, and each episode tries to place at least one action sequence. The Punisher's 2nd season just put Frank Castle in the chaos he deserves, and he succeeded in bringing all the minuses into a negligible situation.The season has two main villains and both are as wild as the Punisher. The fiction is also established accordingly, and our two main villains are advancing in parallel. Curtis is one of the good characters of the season. He represented the conscience side of the series very firmly. Amy is another prominent character of the season. She's under Frank's protection because she's close age to Frank's dead daughter. It's fun to see Amy with Frank. Amy is a well-designed character. Her adolescent behavior, her indiscretion, and Frank's reaction to all these things are very natural. With Jon Bernthal's great acting, we have access to the emotions of a father hidden behind a bloody face.The music uses were probably the best among the Marvel-Netflix co-productions. Too much music has been used and each one is very successful in passing the emotions of the scenario. Like Daredevil's corridor scenes, it's like we're going to look again at the Punisher's list of songs. And of course it is necessary to mention the last episode. It was one of the finest series finals for me. After many striking and emotional moments, it is impossible not to experience emotional explosion with the last scene. The Punisher role is seated on Jon Bernthal like a shirt.We have watched an immaculate season with strong scenes of conflict, good acting, immersive fiction and fluent scenario that never falls behind its first season and even better for some of us than the first season. I hope it will be a long-term series and we will continue to watch Frank Castle. 10/10"
184,Netflix,Marvel's Daredevil,3322312,One of the best superhero adaptations ever.#SaveDaredevil
185,Netflix,House of Cards,1856010,"After committing so much time to what was once a great show, I can only say avoid season six. It's ponderous, dull, full of plot lines that go no where and has one of the worst series finales ever made. They should have cancelled it when Spacey was sacked."
186,Netflix,Mindhunter,5290382,"For those of you who came here looking for something like 'Se7en', because you thought, well, it's from David Fincher and it's about serial killers, I have bad news: this is not that kind of show. But if you came here looking for something more like 'Zodiac', because you thought, well, it's Fincher producing a show about people investigating serial killers, you might indeed find something you like. And if you appreciate long-form storytelling focusing more on human drama than on action scenes, AND you're a bit of a science nerd on top of that (and by that I'm also implying you don't mind watching a show where people are talking most of the time), then, my friend, you are in for a treat.The reason I absolutely love 'Mindhunter' is this: I'm the kind of person who always wants to know why we know what we know. Because we DIDN'T always know. Somebody had to make a start; someone had to make that first step, that first discovery and draw that first conclusion. Somebody had to be curious, probably persistent, maybe even daring in their quest for knowledge. The history of science is littered with warriors, some of whom we now celebrate and hold in high esteem - but we have a tendency to forget that many scientists also were tragic figures who had to fight against restrictions imposed by society and risked paying a high price - professionally and personally - for their fight against ignorance. And it's those aspects of science that I find so fascinating, and it's precisely those aspects that 'Mindhunter' is interested in; not the ""showy"", glamorous stuff, but the meticulous groundwork and the personal human drama inherent in the quest for knowledge. And if you, like me, have a morbid curiosity for all the darker aspects of human nature, it surely doesn't hurt that the particular branch of science whose origins this show explores is that of criminal psychology: the science which tries to understand how the minds of criminals work and what causes them to commit their crimes.As you might have guessed, 'Mindhunter' isn't concerned with shoplifters or what goes on inside the head of someone who commits insurance fraud, but rather with criminals whose behavior is a tad more serious (like, you know, murderers who have a penchant for engaging in sexual activities with their victims' severed heads - stuff like that). And it isn't a documentary either; although the characters are based on real people and the show offers a realistic portrayal of serial killers, this is a dramatized account of events made for our entertainment. And entertaining it is, and on a high artistic level at that: the performances are fantastic; cinematography, editing and direction bear the clear trademark of the master filmmaker who produced and partly directed this (though it must be said that while Fincher appears to be the creative leader, the project was brought to him by one Charlize Theron who owns the rights to the book upon which the show is based and also serves as a producer, and the excellent teleplay was predominantly written by Jennifer Haley and the show's credited creator Joe Penhall).To sum it all up: 'Mindhunter' is a show that takes full advantage of its format; this is long form storytelling as it was meant to be, and while it probably doesn't work for people with short attention spans, the patient viewer is rewarded with a fascinating, richly layered and suspenseful drama exploring the origins of criminal psychology and criminal profiling. Excellent stuff: 8 stars out of 10.Favorite TV-Shows reviewed: imdb.com/list/ls075552387/Favorite films: IMDb.com/list/mkjOKvqlSBs/Lesser-Known Masterpieces: imdb.com/list/ls070242495/Favorite Low-Budget and B-Movies: imdb.com/list/ls054808375/"
187,Netflix,Marcella,5269594,"I can honestly say I've never seen anything quite like Marcella. Unfortunately I don't mean that it in a good way. 
The first season was entertaining if a little frustrating due to having plot points hanging in the air, but I could accept that as it was obvious those plot points would be picked up in season two. 
It was (note - was) a fairly standard police drama - gritty setting, messed up detective etc. Sure it was a bit silly and far fetched in places but it remained fairly grounded.
Then came the second season, and wow I don't know what happened in the writer's room, but someone, somewhere lost the plot.
Character after character is introduced to the point where there were so many stories going on that it became hard to keep track of everything. But don't worry I said to myself, at some point all of these stories will come together into an epic finale. And yet no they didn't, many were left unresolved, characters that had big parts for multiple episodes (if not most of the season) suddenly disappeared without trace never to be mentioned again. Worse still, each of the stories got more and more far fetched and unbelievable to the point where aliens could land and you'd probably just accept it.
For a police drama there was very little actual police work being carried out, every break in the case came from coincidence - which occurred at an increasingly alarming rate.
Many of the plot points from season once were reintroduced early on but then never mentioned again leaving parts of the story still unexplained.
Worse still, the writer even said in an interview that it didn't matter about the disappearing characters or unexplained plot points as it was just like real life in which we don't know what happens to everyone we meet. Ermmm well no actually, that isn't how writing in any form works.
Finally, I'm not sure how to even talk about the final episode of season two as fter all the ridiculous twists and turns, it ramps things up to 11. 
I think the editor must have edited in footage from a completely different show as the final ten minutes are probably the worst and most hilariously bad change of plot line I've ever seen. I'd almost recommend watching both seasons purely to see what I mean. If ever a show has been made up as the writer went along then it's this one. 
Sadly despite the awful writing (which to repeat is the worst I've ever seen), I probably would watch season 3 if there is one, because I can't wait for the episodes when she either:A) wakes up and realised she's still a child and it was all just a nightmare after watching too many episodes of Paw Patrol.Or B) is saved by a Doc Brown who asks her to go back to the future to ride hover boards and save the world."
188,Netflix,Grace and Frankie,3609352,"I binged the series over a 2-day period and wished there was more. The characters were well developed and the whole thing was very entertaining. It covered many bases that divorce can bring about to family and friends, and dealt with issues of loss, honesty and aging, among others.I wish Sheen and Waterston had had greater chemistry between them, but their interactions with the family members were believable and poignant. I especially enjoyed June Diane Raphael and Baron Vaughn, as two of the four adult children.What I can't decide is who I liked better, Fonda or Tomlin. In each case, they braved characterizations that were vulnerable and multi-faceted. In the case of each, this is their best performance, and the two together were phenomenal. Funny one moment and heart-tugging the next. This is an adult story, in the best sense of the word."
189,Netflix,Arrested Development,0367279,"This show takes a few episodes before you *really* GET it.  And once you get it, you'll realize why everybody thinks it's one of the best sitcoms ever.Each character is really defined and original...with real, unique personalities.  All of the actors have fantastic chemistry, making for really great interactions and relationships within the show.The writing for this show is great, and the plots are so absurd that you can't help but find them funny.  A refreshing change in a world where people like reality shows...it's the only good sitcom left."
190,Netflix,Sense8,2431438,"Netflix does it again. After House of Cards, Orange is the New Black and Daredevil, they now release one of the best series ever. Well directed and written, gorgeously shot and edited From the opening sequence, you know you are watching something very special. Sense8 has the human element that Matrix lacked. It reminds me of The X-Files, but better. It is fantasy and science fiction, but not far-fetched. Not even for a single moment. It feels alive, real and very, very exciting and suspenseful.Andy and Lana Wachowski go around the world to bring you this beauty... From the streets of Nairobi to the alleys of San Francisco through the smoggy Mexico City and the snowy mountains of Iceland, this show brings it all and it is DEEP! The series brings elements of drama, suspense, comedy and action and differently from other Wackowski's movies; it brings characters we can relate. Every single one of them is incredibly well constructed and the cast performance is superb. It is impossible to watch this show without deeply connecting with those people. I cheered, I cried, I laughed, I bit all my nails and I feel in love with Kala, Riley, Lito, Nomi, Capheus, Wolfgang, Will and Sun. I adore those characters and at the end of the season, they were like my own family. This, my friends, is great cinema. Nothing else! and it deserves much more! I can't wait for season two."
191,Netflix,The Ranch,4998212,"Parts 1-5 of the Ranch are fantastic, they are light hearted fun and hysterical. Part 6 made the ranch go from a comedy to something like days of our lives. Its no longer funny, its just drama..... This show sucks now"
192,Netflix,Marvel's Iron Fist,3322310,"I hoped the second season would fix the show, but instead, they added bad writing to make the show even worse than before. Generally speaking, if you are looking for an action Sci Fi with a good story, then Iron Fist is not the answer."
193,Netflix,BoJack Horseman,3398228,"At a glance, this show looks like your run of the mill wacky, raunchy adult cartoon comedy. And yes, it has plenty of that with the titular character's rude and obscene behavior, and a saturated slew of animal puns. There are wacky characters and absurd plots to be sure, but all of that eventually takes a backseat to the fact that Bojack Horseman is, at heart, a nuanced and overtly depressing show about pain and self-loathing.This season really has more in common with Jody Hill's Eastbound and Down than it does any of the cartoons it's often being compared to, not just in the sense that it's a dark character study but also in the aspect that it's not episodic at all. Continuity plays a huge role in the show, and many of the episodes start exactly where the last one left off (evidence that the writers were catering to the ""binging"" crowd). A lot of the funniest jokes come from references to past episodes (such as the wonderful moment where Bojack assumes that on his last drinking binge he must have become obsessed with David Boreanaz for some reason.) As depressing and serious as the shows ultimate arc really is, the absurdist icing that comes from immersion in this world where anthropomorphic animals are taken for granted helps make this bitter pill an enjoyable meal. Great comedic performances from Amy Sedaris, Paul F. Tompkins, and Aaron Paul don't hurt either. But overall, Bojack Horseman is a thoughtful, witty feel-bad comedy in the best way."
194,Netflix,Unbreakable Kimmy Schmidt,3339966,"I'm a little late to the party as I've only watched Unbreakable Kimmy Schmidt this year, but I figured it was time to watch it since I'm a fan of Tina Fey and 30 Rock. I like all of the characters, with my favorite being Titus since he has some of the most memorable and hilarious lines of the show. I quickly binge watched seasons 1 and 2 in the matter of days, but it took me a few weeks to get through season 3. I wanted to like it and I was very excited to watch it, but it was honestly a big let down compared to the previous two seasons. The jokes felt forced and I was very unhappy with some of the plot decisions. It felt like major story lines were built up only to be torn apart and it was disappointing to see that happen after spending so much time invested in them. The season 3 finale was a little better and I was relatively happy with how they set up the plot for season 4, but I'm worried they'll just repeat the same mistakes as this time around. Overall, this show is an amusing, feel good comedy and it does bring a smile to my face, I just hope that the writers will have some more focus and direction in the coming seasons."
195,Netflix,G.L.O.W.,5770786,"The 1980s wasn't just neon fabrics, side ponytails, and cream colored suits with t-shirts. It was also too much moose, too much make-up, and sock-less penny loafers. It was ugly. Brilliantly, gloriously ugly and tacky. And that's what you see in this show. Superficially speaking, this series (and its characters) looks more authentically of the era than anything else I have seen portrayed on film in the last two decades.Much of the credit goes to costume designer Beth Morgan, who sifted through photo albums to research the look of the decade, rather than fashion catalogs and television shows and seeing an obstructed, romanticized vision of the era. The characters either wear too much or not enough of everything. This was the eighties, warts and all, and just for that alone, this show is worth a look.But on top of that, you have a rich, diverse cast of characters, almost all of which are multi-dimensional and bring more to the table than just what they appear to be (while ironically trying to play up their stereotypes to promote the show they are working on). And though some characters sadly don't get the time to fully develop in just ten half-hour episodes, you have reason to believe that they will in future seasons, as the executive producers have proved before in the ongoing seasons of 'Orange is the New Black'.And then there's the men of GLOW. The women are getting plenty of praise - and deservedly so - but the few male characters depicted also get a chance to shine. Chris Lowell plays the fascinating benefactor to the entire GLOW enterprise. He's the only one - initially - with the vision of what the show should be, and although he isn't introduced until episode three ('The Wrath of Kuntar'), his presence is felt as the unseen force propelling a reluctant director and inexperienced cast to pursue this venture. Bashir Salahuddin is the epitome of the phrase ""no small parts"" in this series. He exudes a warmth that instantly brings calmness and security to anyone and everyone around him. And although he is given minimal lines and - what some may argue - a generic character in the handful of appearances he makes, you genuinely feel invested and supportive of the developments he undertakes in the latter half of the season.And finally, there's Marc Maron. Whether or not you've heard about him yet, you will soon and it will be because of this role. He plays the director enlisted with putting an all-female wrestling show together. He comes from a B-list, schlock horror background and only takes the job to finance his dream project, but despite being a sleaze ball with a predilection for the vices of the time, he also genuinely cares for people. He's a guy who will step up and stick his neck out for the people he believes in, and unlike just about all the other characters written with a drug problem, Maron's character isn't dictated by societal expectations to flounder and jeopardize the other characters around him. He's an asset, and not only that, but an absolute necessity. He's also an addict, but a functioning addict, which sadly many people in the industry were back then.Maron exemplifies everything great about this show. It's not glorifying the era, it's a raw, unapologetic, and - at times - brutally honest depiction of the 1980s in southern California: Flawed, hilarious, and tacky."
196,Netflix,Bloodline,3520702,"I loved the first 2 seasons of Bloodline. Great story and acting. But WOW!!! season 3 was terrible. I assume the writers did not know what to do to conclude this show. My wife and were so eager for this release but man what a let down. This is my first time to submit a review to IMDb as I tend to just read other reviews. However, I felt compelled to express this opinion. If you have not watched Bloodline yet, my advice is to watch and enjoy seasons 1 & 2 but stay away from this 3rd season."
197,Netflix,One Day At A Time (2017),5339440,"I started watching this show because I was bored and wanted to just have something on TV while I worked and found myself overcome with emotions. This show is amazing and I can't wait until the next season debuts. It kept me laughing, thinking, and even crying. It is a great series and the only negative thing I have to say is that there weren't enough episodes. Netflix could help me out a lot by adding 26 episodes a season instead of their typical 13. I watched the entire serious in a few short hours and now want to make sure that this show continues. In all honesty this show was more intriguing to me than many other Netflix sitcoms as well as some other shows like George Lopez.Keep up the great work Netflix!!!"
198,Netflix,Master of None,4635276,"Usually I would never go out and actually make the bold move of writing my opinion, let alone writing a review, but for this one I had to seeing how so many people are shrugging the show off for being ""bland comedy"". Frankly the show is much more than just a comedy, its more of an emotional roller-coaster. It takes different real life situation and problems and introduces them to the viewers in the a more comical way. That is what good comedians do, they are able to integrate real life with a comical twist and Aziz Ansari has not failed to do so. There are a few down points here and there, like the seemingly half hearted acting of his parents, but give them credit since they are his ACTUAL parents with no acting background. Long Story Short, This isn't a sit com, this isn't a Modern Family like unreal comedy, its real life situations and stories told through a comedians prospective."
199,Netflix,Happy Valley,3428912,"I've been thoroughly enjoying this dark gritty drama. All the leads are excellent, but Sarah Lancashire as the main police officer with a tragic family history, is outstanding. It started well then just got better and better with each episode and twist of the plot (and screw) having me on the edge of my seat. I've just watched what must be the penultimate episode and it has left me physically shaking - it was that convincing and shocking. It's hard to credit the complaint of mumbling by one reviewer. I can't recall even one line of script I didn't follow and it's usually something that bugs me. I'm so glad I've watched this series, it's got to be one of (if not the) best TV dramas of 2014."
200,Netflix,3%,4922804,"You don't review a show based on one episode. Most first episodes (of any series) are the pilot, and they don't tell much about the history, plot, acting quality. I'm not trying to defend it because I'm Brazilian, I just don't think some people are fair on their judgement (one user in particular even said he only watched the first episode, and gave it ONE star). Please guys, don't do that, reviews like that are not useful at all. I can't remember me watching a first episode of any show and thinking ""wow, the best show ever"".To be honest, I didn't like the two first episodes, but I gave the show a chance and it proved me wrong. It really gets entertaining as you watch. The actors and plot are great and the history is quite original (besides some elements from other shows). I watched the full season in 3 days or less.Just give it a shot, but please watch more than one episode."
201,Netflix,Hemlock Grove,2309295,"** May contain mild spoilers **'Hemlock Grove' is a rare and strange beast among the many current fantasy/horror shows on TV. This new series is refreshingly original; although vampirism and werewolves haven't exactly been underrepresented in movies and TV-shows over the last couple of years, 'Hemlock Grove' manages to find a very interesting new approach and uses old European myths and legends - and even a bit of Sci-Fi - to inject some fresh blood into a genre that started to feel a bit stale. The mix is strangely compelling – and highly addictive.The cast is very strong, especially the two leads Bill Skarsgård and Landon Liboiron – and of course, the always great Famke Janssen. The production values are also worth mentioning: the music, the cinematography and the set-designs in this show are absolutely beautiful, the gory make-up effects look realistic and CGI is thankfully kept to a minimum. I'm a bit surprised this show hasn't found a bigger audience yet, given how well it is produced (and this wasn't exactly a cheap affair either: season 2 had a budget of 52 million dollars for 10 episodes), but maybe it's just a bit too original for that. As far as I'm concerned, 'Hemlock Grove' certainly deserves to be seen; offering unique 'Horror' with a fantastic, slightly surreal atmosphere and amazing images, this highly original series is a prime candidate for binge-watching. 8 stars out of 10.Favorite films: http://www.IMDb.com/list/mkjOKvqlSBs/Lesser-known Masterpieces: http://www.imdb.com/list/ls070242495/Favorite Low-Budget and B-movies: http://www.imdb.com/list/ls054808375/Favorite TV-Shows reviewed: http://www.imdb.com/list/ls075552387/"
202,Netflix,Marco Polo,2189461,"I am appalled at the ignorance of some of the things posted in the boards of this show. I think it's pretty outstanding! The casting is excellent, the attention to history in detail of costumes and culture is awesome and I rather like the fact that Marco Polo himself is more of an observer than a main character...the Mongols, especially Kublai Khan, stealing every single scene! People have bemoaned the ""stiffness"" of the actors; I can only chalk that up to very little exposure to Asian culture, film or acting! Watch some classic Asian made films and you'll see the acting in this offering is very true to form. As for casting of Chinese as Mongols when they are two very distinctly different ethnic groups,the make-up did a very credible job transforming them into believable Mongols...who are much darker in skin than Chinese, have higher cheekbones, broader faces and a more pronounced slant to the eyes than Chinese as well. The choice to have each group speak in English was a wise business decision. The biggest audience for this is Americans who don't exactly have much patience with subtitles. There was a nice combination of native languages spoken either in the background or as asides that gave one a good flavor of the languages. The attention to detail in costuming was really, really good. And for those worried about historical accuracy...there are almost 150 different editions or versions of The Travels of Marco Polo which is the travelogue ""written"" (actually spoken to a scribe) by Polo himself. They all have great flights of fantasy and magic and extremely improbable events in them so much so that some scholars have wondered if Polo had ever really been to all the places he claimed to visit, so a few inaccuracies ( like everyone speaking in English) is actually right in line with Polo's original work and actually might have been something the author himself might have appreciated. In short, stop looking for production and script flaws, stop displaying such ignorance about Asian cultures and just sit back and enjoy a darn good-adventure film!"
203,Netflix,F Is for Family,4326894,"Just finished binge watching the whole first season of this show. It is fantastic. The animation is cool, the voice acting is great and most of all the writing is superb. Maybe its because I had a similar home dynamic, but never in my life have I seen such an honest portrayal of family life and all the anger and frustration that come along with it. The voice acting is also outstanding from Bill Burr. Most people that play an angry character can make it come off quite cartoonish, yet somehow Bill Burr manages to make a cartoon come off very human by letting the anger build throughout a scene or an entire episode. I highly recommend this show."
204,Netflix,Friends From College,5565334,"I struggle to understand why critics don't enjoy this comedy as much as I do. One criticism I've heard is that none of the characters are nice people and are therefore unlikable. I disagree, there isn't a character in it I don't like, yes most of them do questionable things, make bad decisions or act inappropriately, but it makes the great television. If they were all nice people we'd end up with something annoyingly sickly sweet like This Is Us.
The comedy is dry/dark but I love this programme and I really hope the more people watch it and it gets a third series"
205,Netflix,Flaked,4973548,"I've been a fan of Will Arnett for years. But this is the first time we're seeing the true range of his acting. Chip is dark and complex in a way that is not appealing except for the fact that Will Arnett somehow manages to make a very unlikable person desirable. There are moments when watching Will Arnett as Chip that makes you completely forget that you're looking at what is usually a very funny man.Given that this was a first time writing an entire show from start to finish for Arnett, I went in with lowered expectations. While the show struggles with knowing what it wants to be in spots, the characters are deep, the inter-relationships toxic and intriguing to watch. While the plot sometimes got lost in character in fighting, I'm interested to see what will happen with a second season. This wasn't a perfect attempt but there's a great deal of heart here and that's worth it. I want more."
206,Netflix,Haters Back Off,5467814,"Meant to wait longer before writing this review but I just had to do it right now instead. I had planned to watch the entire first season (I hear there will be a second and I can't can't can't can't can't believe it) first, but I couldn't possibly sit through one more single minute of this show.I don't love or hate the YouTube videos but the idea of taking those short clips of a really annoying character and stretching it out to a half hour series is just brain numbingly awful. Who had that bright idea?The sister is a decent actor and the uncle causes a couple laughs as does Angela from The Office fame (who is Miranda's mom). The writing is painfully awful to sit through with the jokes incredibly unfunny and predictable. Anyone who does not see these jokes coming from a mile away must be blind and never experienced a single sitcom before. Boring, boring, boring.The worst part of the show though is the lead character of Miranda. The people around her are all unbelievable (except the sister) and stupid but she is the worst one of all. The whiny voice and complete lack of singing talent are of course planned but just because you write something to be intentionally bad does not somehow make it good... it's still awful to sit through!This is so bad I can't even tell for sure if this is supposed to be a comedy or a drama or a statement about modern YouTube ""stars""... it is very sad that this person is making a lot of money by being a terrible actress who pretends to sing badly, standing out as the worst person in a cast of unlikable, uninteresting characters.Netflix doesn't make too many bad mistakes but this is one of them. No season two please. Make something else instead."
207,Netflix,Degrassi: Next Class,5320160,"For over a decade I have watched Degrassi: Next Gen. and it's movies. I have a fond memories of growing up as a preteen and teenage girl waiting for each episode to come out screaming, laughing and crying online with my friends with what each character said or did. So In 2015 when I heard that the Degrassi series was going to be canceled on Teennick I was devastated; I had not watched the series in years, but it forever made a mark on me growing up. It was a guide of what to do and not to do while in JHS and/or HS. Later on it was said online what the new series of Degrassi( Next Class) was soon to be on Netflix and Canadian Television. Excited I patiently waited the day of which I was able to watch it. I called some old friends over and we binged the whole season. And... It was horrible.The first thing I noticed was the horrible opening song, with some weird remixing(?) type of new intro with pseudo snap chat and Instagram pictures and videos. And we dove right into the content, while I had to say I hated most of the characters because they were not developed correctly, whatever problems these characters went through we all laughed because we didn't care or feel for any for them. And then we have the classic: Gay guy, confused guy/girl, emo chick that's hiding a secret, on-off couple, unstable characters etc.But what bothered me and really ticked me off was there portrayals of ""social issues."" In the first and second season; they used buzz words, talked about issues that HSers do not even talk about. Seriously when you were in HS did anyone really join ""feminist club"" and tried to screw over everything you liked for no reason? I am not one to have issues when talking about racism,racial equality, sexism , LGBT rights and etc. And I even try speak about women's rights in the west and east, but they were ridiculous. When you try to do these things: DO IT RIGHT!Let me give you a few examples: -Maya calls out a heckler at a bar and he called her a B, but that's what hecklers do they heckle and if you're a performer you have to learn to deal with that. But she calls him a sexist pig as she breaks his phone.The feminist rally to get the EQUAL bathrooms of 6 for boys and girl in 7 for girls and 5 for boys. They complain that the girls bathrooms are always crowded. I agreed with this until my friend said, ""of course they are; girls usually fix their makeup in there, bring friends that don't need to go, have periods and do more things in there than boys do."" What BS, they end up rallying and shame all the guys that want to keep the bathrooms equal-They shame a white girl who is on the volley ball team who accidentally drew a black member of a rival team as a monkey and that girl who did acted like it was nothing. They then say she did it because she has white privilege and doesn't know anything about racism and she is a racist.*HOWEVER, the writers of this stupid show could have used that episode to show that the girl was privileged not because she was white but because her parents and rich and have influence. But, no you're white and you did that it doesn't matter if it was an accident, you're still a racist.They have a protest for a black kid who was wrongfully suspended( which was right, he was some guy body slammed him and he defended himself) But they focus that said volleyball player got no time for being racism of which they didn't tell anyone! NO ONE WENT TO THE PRINCIPLE OR TEACHER OR TELL THEIR PARENTS?!-The characters get super easily offended, a police officer says that they should muzzle their friend, she is Hispanic in return that doesn't mean he's saying for them to shut-up, but he is calling her a dog. (Yes words don't mean words) A teacher says man power and a student says he was sexist. Misunderstandings are racist,sexist and homophobic. And even if you get everything right about a culture down to the T if you wear tradition clothing of speak the language you're so insensitive and horrible.Just watch the 2 seasons, I got so mad half way the 2nd I stopped watching. This isn't HS, at most they are trying to act like this is college with the things these kids do.Overall a someone who has watched since the first season of next gen, this is disappointing. The writers of this show are following some radical SJW book and acting as if this is what you should be doing in HS, no it isn't. These shallow characters always go on another person for doing something they like. Every episode someone is offended and cries that no one with listen and blah blah blah.Utterly disappointing, I guess this is what you do when you've washed up 2-3 decades of this type of show... I wish I could give it a 0/10."
208,Netflix,Dope,7782022,"Great show, very interesting take on the modern view of the war on drugs from both sides of the law!"
209,Netflix,Marseille,4003966,"Though I'm not french I've been living in France for almost 10 years and I speak french. I think I can understand why french people is hating this series. I presume they're looking into details that non- french speakers won't take notice: accents, way of acting, rhythm, dialogues, etc. The french viewers and filmmakers are used to other kind of stories and language (in addition, french people love to take down their own work! You won't never hear them saying ""this is good"", they will say ""it's not bad/c'est pas mal"")The series is worth the watch. There's an evolution in the characters that might have been done better, but acting and script it's not as bad as critics have said. Not the best series I'll see this year, but I've loved it as it radically changed from most of the other options you have on Netflix: American or British productions.I hope there'll be a 2nd season."
210,Netflix,Wet Hot American Summer: First Day of Camp,4341500,"Crazy? Check.Stupid? Check.Nonsensical? Check.Hilarious? Check.But did you expect anything less from a Wet Hot American Summer prequel?Fans of David Wain's 2001 cult comedy Wet Hot American Summer will be jumping for joy at this show. The humour is much the same yet somehow manages to become even more random with some of the craziest subplots I think I may have ever seen, however it is all consistently funny and had me laughing non- stop. But above all the show is incredibly meta, a tough job done well!Seeing the cast of the original return for this was a real joy to behold. The likes of Elizabeth Banks, Paul Rudd, Bradley Cooper and Amy Poehler effortlessly slip back into their roles and seem to pick up right where they left off in 2001, seeing how these actors have hit the big time with their careers only heightens the hilarity of seeing them return to their roles 15 years on, the meta aspect of this being a prequel series with the older actors only adds in to make the mere concept of the show even funnier. However seeing the likes of Janeane Garofalo, Michael Showalter, Zak Orth, Michael Ian Black and Christopher Meloni reprising their roles is also a real joy to behold, especially given that they may not have had careers that reached the same heights as Rudd and Cooper. And you can tell that they are all having a blast!The rest of the cast is simply hilarious with a whole host of big, new names joining the show furthering the meta aspect of the show. New additions include Randall Park, Jason Schwartzman, Michael Cera, John Hamm, Lake Bell, Kirsten Wiig, Weird Al and Chris Pine among others.But in the midst of all this hilarity, just when you think that it can't get any funnier, something dawns on you...All these events are happening over the course of one day.One day.The only downside to this show is that there are only 8 episodes, we need more!!!For fans of the original, this will not disappoint. For new Wet Hot American Summer viewers, welcome to the chaotic comedy that is Wet Hot American Summer."
